Fiscal_Year,Budget_Type,Agency_Name,Sub_Agency_Name,DepartmentName,Sub_DepartmentName,Category,Sub_Category,Stimulus_Type,Funding_Source,Vendor_Name,InvoiceID,InvoiceDt,InvoiceAmt,DistributionAmt,CheckID,CheckDt,CheckAmt,CheckVoidDt
2018,Metro Government Operations,Public Works & Assets,Public Works,Finance & Administration,Administrative Services,Supplies,Safety Supplies,,General Fund,METRO BOWLING SERVICES INC,1823901,6/15/2017,620.9,354.6,933063,8/11/2017,620.9,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Finance & Administration,Administrative Services,Supplies,Safety Supplies,,General Fund,METRO BOWLING SERVICES INC,1823901,6/15/2017,620.9,75.5,933063,8/11/2017,620.9,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Barricade Rental Services,,Municipal Aid,HIGHWAY SAFETY SERVICES,1820130,7/3/2017,120,120,930569,7/28/2017,151,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Barricade Rental Services,,State Funding,HIGHWAY SAFETY SERVICES,1820167,6/30/2017,15,15,931157,8/1/2017,55,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Dues,,General Fund,AMERICAN PUBLIC WORKS ASSN (APWA),1823017,6/12/2017,4680,250,928550,7/19/2017,4680,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Dues,,General Fund,AMERICAN PUBLIC WORKS ASSN (APWA),1823017,6/12/2017,4680,250,928550,7/19/2017,4680,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Dues,,General Fund,ISRAEL VELEZ HERNANDEZ,1825648,7/18/2017,17,17,929892,7/25/2017,17,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Dues,,Municipal Aid,AMERICAN PUBLIC WORKS ASSN (APWA),1823017,6/12/2017,4680,250,928550,7/19/2017,4680,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Dues,,Municipal Aid,WILLIAM PARROTT,1821662,7/6/2017,50,50,927886,7/14/2017,50,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Dues,,State Funding,LISA A SHREWSBURY,1830395,8/8/2017,66,66,933054,8/11/2017,66,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Electrical Expenses,,General Fund,LG&E,1829394,6/23/2017,7904.59,7904.59,933053,8/11/2017,88236.99,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Electrical Expenses,,General Fund,LG&E,1829111,7/31/2017,67.91,67.91,932547,8/8/2017,301.74,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Electrical Expenses,,General Fund,LG&E,1830315,8/2/2017,122.33,122.33,933053,8/11/2017,88236.99,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Electrical Expenses,,General Fund,LG&E,1822312,7/11/2017,16.91,16.91,928210,7/17/2017,431609.05,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Electrical Expenses,,General Fund,LG&E,1822313,7/11/2017,23.02,23.02,928210,7/17/2017,431609.05,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Electrical Expenses,,General Fund,LG&E,1821511,7/7/2017,16.92,16.92,927631,7/13/2017,410.27,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Electrical Expenses,,General Fund,LG&E,1821514,7/7/2017,50.77,50.77,927631,7/13/2017,410.27,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Electrical Expenses,,General Fund,LG&E,1821582,7/7/2017,16.92,16.92,927631,7/13/2017,410.27,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Electrical Expenses,,General Fund,LG&E,1826812,7/24/2017,10.9,10.9,930599,7/28/2017,38688.82,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Electrical Expenses,,General Fund,LG&E,1827755,7/24/2017,9460.2,9460.2,931386,8/2/2017,9555.33,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Electrical Expenses,,General Fund,LG&E,1827708,7/27/2017,9.17,9.17,931386,8/2/2017,9555.33,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Electrical Expenses,,General Fund,LG&E,1828234,7/27/2017,7488.74,7488.74,931819,8/4/2017,17094.11,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Equipment Rental,,State Funding,HERC RENTALS INC,1827491,7/24/2017,1725,1725,931792,8/4/2017,1725,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Pressurized Tank Services,,General Fund,WELDERS SUPPLY COMPANY OF LOU INC,1820569,6/30/2017,211.7,211.7,930440,7/27/2017,581.7,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,School-Zone Signal Utility Services,,General Fund,LG&E,1828900,7/12/2017,29.05,29.05,932055,8/7/2017,3816.93,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,School-Zone Signal Utility Services,,General Fund,LG&E,1826697,7/19/2017,30.64,30.64,930599,7/28/2017,38688.82,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,School-Zone Signal Utility Services,,General Fund,LG&E,1828232,7/24/2017,3023.86,3023.86,931819,8/4/2017,17094.11,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Streetlight Utility Services,,General Fund,LG&E,1830311,8/4/2017,209.17,209.17,933053,8/11/2017,88236.99,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Streetlight Utility Services,,General Fund,LG&E,1826338,7/19/2017,154.33,154.33,930385,7/27/2017,169.23,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Streetlight Utility Services,,General Fund,LG&E,1821560,7/6/2017,207.45,207.45,927631,7/13/2017,410.27,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Streetlight Utility Services,,General Fund,LG&E,1821586,7/7/2017,14.9,14.9,930385,7/27/2017,169.23,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Traffic Signals Utility Services,,General Fund,LG&E,1830318,8/3/2017,35.19,35.19,933053,8/11/2017,88236.99,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Traffic Signals Utility Services,,General Fund,LG&E,1829106,8/1/2017,15.28,15.28,932547,8/8/2017,301.74,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Traffic Signals Utility Services,,General Fund,LG&E,1829100,7/27/2017,47.97,47.97,932547,8/8/2017,301.74,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Traffic Signals Utility Services,,General Fund,LG&E,1830328,8/3/2017,2761.72,2761.72,933053,8/11/2017,88236.99,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Traffic Signals Utility Services,,General Fund,LG&E,1828821,7/28/2017,61.26,61.26,932055,8/7/2017,3816.93,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Traffic Signals Utility Services,,General Fund,LG&E,1823736,7/12/2017,11.29,11.29,929104,7/20/2017,8575.98,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Traffic Signals Utility Services,,General Fund,LG&E,1823704,7/13/2017,18.38,18.38,929104,7/20/2017,8575.98,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Traffic Signals Utility Services,,General Fund,LG&E,1821550,7/6/2017,30.36,30.36,927631,7/13/2017,410.27,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Traffic Signals Utility Services,,General Fund,LG&E,1821508,7/6/2017,45.17,45.17,927631,7/13/2017,410.27,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Traffic Signals Utility Services,,General Fund,LG&E,1826810,7/21/2017,273.97,273.97,930599,7/28/2017,38688.82,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Traffic Signals Utility Services,,General Fund,LG&E,1826743,7/21/2017,6285.06,6285.06,930599,7/28/2017,38688.82,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Traffic Signals Utility Services,,General Fund,LG&E,1827710,7/28/2017,12.86,12.86,931386,8/2/2017,9555.33,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Tree Removal Services,,Municipal Aid,BOB RAY CO INC,1826789,7/7/2017,1296,1296,931552,8/3/2017,1296,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Tree Removal Services,,Municipal Aid,BOB RAY CO INC,1823671,7/7/2017,864,864,931110,8/1/2017,10542,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Tree Removal Services,,Municipal Aid,BOB RAY CO INC,1822536,7/7/2017,432,432,931110,8/1/2017,10542,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Tree Removal Services,,Municipal Aid,BOB RAY CO INC,1822541,7/7/2017,864,864,931110,8/1/2017,10542,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Tree Removal Services,,Municipal Aid,BOB RAY CO INC,1822717,7/7/2017,648,648,931110,8/1/2017,10542,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Tree Removal Services,,Municipal Aid,BOB RAY CO INC,1820962,6/19/2017,432,432,928363,7/18/2017,3475.5,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Tree Removal Services,,State Funding,BOB RAY CO INC,1823518,7/7/2017,2100,2100,932874,8/10/2017,2100,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Uniform Services,,Municipal Aid,ARAMARK UNIFORM & CAREER APPAREL GROUP INC,1825451,6/29/2017,222.3,55,930091,7/26/2017,882.29,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Uniform Services,,Municipal Aid,ARAMARK UNIFORM & CAREER APPAREL GROUP INC,1825451,6/29/2017,222.3,167.3,930091,7/26/2017,882.29,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Uniform Services,,Municipal Aid,ARAMARK UNIFORM & CAREER APPAREL GROUP INC,1825273,7/6/2017,219.06,219.06,930091,7/26/2017,882.29,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Uniform Services,,Municipal Aid,ARAMARK UNIFORM & CAREER APPAREL GROUP INC,1827004,7/20/2017,192.3,192.3,931549,8/3/2017,207.82,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Uniform Services,,Municipal Aid,ARAMARK UNIFORM & CAREER APPAREL GROUP INC,1827005,7/13/2017,169.06,169.06,931098,8/1/2017,844.18,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Uniform Services,,State Funding,ARAMARK UNIFORM & CAREER APPAREL GROUP INC,1829855,7/26/2017,125.85,125.85,932869,8/10/2017,1514.51,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Uniform Services,,State Funding,ARAMARK UNIFORM & CAREER APPAREL GROUP INC,1822868,7/5/2017,137.18,137.18,930516,7/28/2017,17.45,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Contractual Services,Voucher/Refund Services,,General Fund,HCBOA/IN CARE OF JANINE MCINTOSH,1829143,7/31/2017,137,137,932523,8/8/2017,137,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Equipment/Capital Outlay,Safety and Security Equipment,,General Fund,TOTAL TOOL SUPPLY INC,1820102,6/30/2017,215.4,192,929975,7/25/2017,363.9,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Equipment/Capital Outlay,Safety and Security Equipment,,General Fund,TOTAL TOOL SUPPLY INC,1820102,6/30/2017,215.4,23.4,929975,7/25/2017,363.9,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Supplies,Clothing/Uniform supplies,,General Fund,ARAMARK UNIFORM & CAREER APPAREL GROUP INC,1829273,7/27/2017,154.12,154.12,932485,8/8/2017,154.12,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Supplies,Clothing/Uniform supplies,,General Fund,ARAMARK UNIFORM & CAREER APPAREL GROUP INC,1822203,7/6/2017,2467.66,2467.66,928136,7/17/2017,3358.01,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Supplies,Clothing/Uniform supplies,,General Fund,ARAMARK UNIFORM & CAREER APPAREL GROUP INC,1827226,7/20/2017,154.12,154.12,931734,8/4/2017,936.02,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Supplies,Clothing/Uniform supplies,,General Fund,ARAMARK UNIFORM & CAREER APPAREL GROUP INC,1828151,7/13/2017,154.12,154.12,931734,8/4/2017,936.02,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Supplies,Concrete/Cement,,General Fund,LOWES COMPANIES INC,1826314,7/12/2017,272.83,81.6,930386,7/27/2017,3086.2,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Supplies,Concrete/Cement,,Municipal Aid,ERNST CONCRETE KENTUCKY LLC,1824613,7/13/2017,560,560,932027,8/7/2017,1890.88,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Supplies,Concrete/Cement,,Municipal Aid,ERNST CONCRETE KENTUCKY LLC,1826919,6/26/2017,567,567,931139,8/1/2017,1295,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Supplies,Concrete/Cement,,State Funding,ERNST CONCRETE KENTUCKY LLC,1824684,7/13/2017,882.88,882.88,932027,8/7/2017,1890.88,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Supplies,Concrete/Cement,,State Funding,ERNST CONCRETE KENTUCKY LLC,1824247,7/12/2017,448,448,932027,8/7/2017,1890.88,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Supplies,Concrete/Cement,,State Funding,ERNST CONCRETE KENTUCKY LLC,1828236,6/27/2017,271,271,931777,8/4/2017,271,1/1/1900
2018,Metro Government Operations,Public Works & Assets,Public Works,Road Maintenance,Operations & Maintenance Services,Supplies,Drainage Pipe Materials,,General Fund,LOWES COMPANIES INC,1826313,7/14/2017,443.5,443.5,930386,7/27/2017,3086.2,1/1/1900
